X,Obs_Name,Selection,View,Channel,Begin Time (s),End Time (s),High Freq (Hz),Low Freq (Hz),Center Freq (Hz),Avg Entropy ,Peak Freq Contour (Hz),PFC Max Freq (Hz),PFC Min Freq (Hz),Freq 5  (Hz),Freq 95  (Hz),BW 90  (Hz),Peak Freq (Hz),Song_Type,Obs_Code,Note_Code,Complete_Incomplete,Song_Quality,Masking,Time,Date,Site_Type,Site_Name,Site_Code,Year,Season,Site_Group,Treatment,Time_15,Time_30,Time_5,Note length (s)
2534,MG_FD_SD21_20200223_080000-2,49,Spectrogram 1,1,219.0396375,219.2187903,2408.957,1258.41,1781.25,2.877,1593.750;2343.750;2343.750;1593.750;1875.000;1687.500;1687.500;1875.000;1875.000;1687.500;1781.250;2343.750;2343.750;2250.000;2250.000;2343.750;2343.750;1781.250;1593.750;1593.750;1593.750;1593.750;2343.750;1875.000;1781.250;1687.500;2343.750;1593.750;2343.750;2343.750;1875.000;2250.000;2343.750,2343.75,1593.75,1406.25,2343.75,937.5,1593.75,Song,3,2,C,B,FALSE,80000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:00,08:00,08:00,0.179152721
2535,MG_FD_SD21_20200223_080000-2,43,Spectrogram 1,1,214.205685,214.3739799,2912.321,1833.684,2250,2.933,2718.750;2718.750;2718.750;2718.750;2718.750;2625.000;2250.000;2156.250;2437.500;1968.750;2250.000;2343.750;1968.750;2156.250;2156.250;2062.500;2625.000;2156.250;2812.500;2250.000;2250.000;2156.250;2156.250;2812.500;2250.000;1968.750;2250.000;2156.250;2156.250;2250.000;2250.000,2812.5,1968.75,1875,2812.5,937.5,2250,Song,1,2,C,B,FALSE,80000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:00,08:00,08:00,0.16829498
2536,MG_FD_SD21_20200223_080000-2,44,Spectrogram 1,1,216.6512987,216.7381606,2948.276,2013.457,2531.25,2.608,2718.750;2437.500;2437.500;2531.250;2531.250;2531.250;2531.250;2531.250;2531.250;2437.500;2625.000;2531.250;2531.250;2343.750;2250.000,2718.75,2250,2156.25,2812.5,656.25,2437.5,Song,2,1,C,B,FALSE,80000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:00,08:00,08:00,0.086861925
2537,MG_FD_SD21_20200223_083000-6,55,Spectrogram 1,1,262.183634,262.2922114,2415.948,1679.379,2062.5,2.366,2343.750;1875.000;1875.000;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;2156.250;1875.000;2343.750,2343.75,1875,1781.25,2250,468.75,2156.25,Song,1,2,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.108577407
2538,MG_FD_SD21_20200223_083000-6,56,Spectrogram 1,1,262.3410712,262.39536,2740.039,1856.155,2343.75,2.531,2156.250;2625.000;2343.750;2156.250;2343.750;2343.750;2343.750;2343.750;2343.750;2531.250,2625,2156.25,1968.75,2531.25,562.5,2343.75,Song,1,3,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.054288703
2539,MG_FD_SD21_20200223_083000-6,57,Spectrogram 1,1,262.4225043,262.5229384,2415.948,1679.379,1875,2.226,2250.000;2343.750;1781.250;1781.250;1781.250;1781.250;1781.250;1781.250;1875.000;1875.000;1968.750;1968.750;1875.000;2250.000;2062.500;1781.250;1968.750;1968.750,2343.75,1781.25,1687.5,2343.75,656.25,1875,Song,1,4,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.100434101
2540,MG_FD_SD21_20200223_083000-6,54,Spectrogram 1,1,261.9176194,262.0451978,2769.502,1885.618,2437.5,2.433,2156.250;2250.000;2437.500;2437.500;2437.500;2437.500;2437.500;2437.500;2343.750;2437.500;2531.250;2531.250;2343.750;2437.500;2250.000;2156.250;2437.500;2531.250;2437.500;2437.500;2437.500;2437.500;2531.250,2531.25,2156.25,2062.5,2625,562.5,2437.5,Song,1,1,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.127578453
2541,MG_FD_SD21_20200223_083000-6,59,Spectrogram 1,1,270.2609974,270.4541956,3331.992,2655.936,3000,1.985,2906.250;2906.250;3187.500;3187.500;2906.250;2906.250;3093.750;3000.000;3000.000;3000.000;2906.250;3000.000;3000.000;2906.250;3000.000;3000.000;3093.750;2906.250;3000.000;2906.250;3000.000;2812.500;3000.000;2906.250;3000.000;3093.750;3000.000;3000.000;2906.250;3000.000;3000.000;3000.000;3093.750;3000.000;2906.250;2906.250,3187.5,2812.5,2812.5,3187.5,375,3000,Contact,1,1,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.1931982
2542,MG_FD_SD21_20200223_083000-6,60,Spectrogram 1,1,271.6897708,271.8990688,3283.702,2655.936,3000,1.949,3000.000;2906.250;3000.000;3000.000;3000.000;3000.000;2906.250;2812.500;2812.500;3000.000;3000.000;3000.000;3000.000;3000.000;2812.500;2906.250;3000.000;3000.000;3000.000;3000.000;3000.000;3000.000;3000.000;2906.250;2906.250;3000.000;3000.000;2906.250;3000.000;3000.000;2718.750;3000.000;3000.000;3000.000;3000.000;2906.250;2906.250;3000.000;2718.750,3000,2718.75,2812.5,3093.75,281.25,2906.25,Contact,2,1,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.209298
2543,MG_FD_SD21_20200223_083000-6,62,Spectrogram 1,1,272.7449423,273.073389,3152.518,2415.948,2906.25,2.227,2812.500;2906.250;2906.250;2906.250;2625.000;2906.250;2812.500;2906.250;2906.250;3000.000;2906.250;2906.250;2906.250;3000.000;3000.000;3000.000;2906.250;2812.500;2812.500;3000.000;3000.000;3093.750;2625.000;3000.000;2812.500;2906.250;2906.250;3000.000;2906.250;2906.250;2812.500;2531.250;2906.250;2625.000;2625.000;2906.250;2906.250;2906.250;2625.000;2906.250;2812.500;2906.250;3000.000;2718.750;2906.250;2906.250;2906.250;2906.250;2906.250;2906.250;2718.750;2812.500;2718.750;2437.500;2437.500;2437.500;2906.250;2437.500;2437.500;2437.500;2437.500,3093.75,2437.5,2531.25,3093.75,562.5,2906.25,Song,3,1,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.328446656
2544,MG_FD_SD21_20200223_083000-6,63,Spectrogram 1,1,273.0082426,273.3746913,2592.725,1797.23,2250,2.414,1968.750;1875.000;1968.750;2437.500;2343.750;2156.250;2250.000;2062.500;2062.500;2250.000;2250.000;2156.250;2156.250;2062.500;2062.500;1875.000;2062.500;2156.250;2062.500;2156.250;2156.250;2156.250;2250.000;1968.750;2343.750;2437.500;2437.500;2531.250;2437.500;2437.500;2343.750;1968.750;2437.500;2437.500;2437.500;2343.750;2062.500;2250.000;2062.500;1968.750;2437.500;2343.750;2437.500;2531.250;2437.500;2437.500;2343.750;2437.500;2437.500;2156.250;2343.750;2156.250;2250.000;2437.500;2437.500;2437.500;2437.500;2437.500;2437.500;2250.000;2437.500;1968.750;1968.750;1875.000;2250.000;2250.000;2062.500,2531.25,1875,1875,2531.25,656.25,2437.5,Song,3,2,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.366448748
2545,MG_FD_SD21_20200223_083000-6,65,Spectrogram 1,1,274.9204426,275.110453,3476.608,2769.502,3000,2.146,3187.500;3187.500;3000.000;3000.000;3000.000;3000.000;3000.000;2906.250;3000.000;2906.250;2812.500;3000.000;3000.000;2906.250;3281.250;2906.250;2906.250;3093.750;2906.250;3000.000;3000.000;2906.250;2812.500;2906.250;3000.000;2906.250;3000.000;3000.000;3000.000;3000.000;3093.750;3000.000;3000.000;2906.250;3000.000,3281.25,2812.5,2812.5,3281.25,468.75,3000,Song,4,1,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.190010462
2546,MG_FD_SD21_20200223_083000-6,66,Spectrogram 1,1,275.1321685,275.4769018,3476.608,2798.964,3093.75,2.233,3000.000;3281.250;3187.500;2906.250;3187.500;3187.500;3093.750;3187.500;3187.500;3093.750;3000.000;3000.000;2906.250;3187.500;3093.750;3000.000;3000.000;3093.750;3000.000;3093.750;3093.750;3093.750;2812.500;3093.750;3093.750;3093.750;3093.750;3187.500;3000.000;3093.750;3000.000;3093.750;3000.000;3000.000;3093.750;3093.750;2906.250;3093.750;3000.000;2906.250;3281.250;3187.500;3093.750;3468.750;3000.000;3187.500;3093.750;3000.000;3093.750;3000.000;3187.500;3281.250;3093.750;3093.750;3093.750;3187.500;3187.500;3093.750;3187.500;3093.750;3093.750;3093.750;3187.500,3468.75,2812.5,2812.5,3281.25,468.75,3000,Song,4,2,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.344733266
2547,MG_FD_SD21_20200223_083000-6,67,Spectrogram 1,1,278.1486185,278.3466466,3283.702,2655.936,3000,2.034,3000.000;2906.250;3000.000;3000.000;3093.750;2906.250;3000.000;3000.000;2906.250;2906.250;3000.000;3000.000;3000.000;3000.000;2906.250;3093.750;2906.250;3093.750;2906.250;3000.000;3187.500;3000.000;2812.500;2906.250;2906.250;3093.750;3000.000;2906.250;3000.000;3000.000;3093.750;3000.000;3000.000;3000.000;2906.250;2906.250,3187.5,2812.5,2812.5,3187.5,375,3000,Contact,5,1,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.1980281
2548,MG_FD_SD21_20200223_083000-6,68,Spectrogram 1,1,279.6969908,279.8632018,3138.833,2704.225,2906.25,1.668,2812.500;2906.250;2906.250;2906.250;2906.250;2906.250;3000.000;2906.250;2906.250;3000.000;2906.250;2812.500;3000.000;2906.250;2906.250;2812.500;2906.250;2906.250;2906.250;2906.250;2906.250;2906.250;2906.250;3000.000;2906.250;2812.500;2906.250;3000.000;2906.250;3093.750,3093.75,2812.5,2812.5,3000,187.5,2906.25,Contact,6,1,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.166211
2549,MG_FD_SD21_20200223_083000-6,58,Spectrogram 1,1,262.582656,262.7292355,2445.411,1620.453,1968.75,2.415,1968.750;1968.750;2062.500;2062.500;2062.500;1781.250;1875.000;1875.000;2062.500;2062.500;1968.750;2062.500;1968.750;1968.750;2062.500;2062.500;1968.750;2062.500;2062.500;2062.500;1968.750;1968.750;1968.750;1968.750;2062.500;1968.750,2062.5,1781.25,1781.25,2343.75,562.5,1968.75,Song,1,5,C,G,FALSE,83000,20200223,Restored_FD,Manegaon_FV,MG_FD_2,2021,Winter_2021,Restored,Restored,08:30,08:30,08:30,0.146579499
2550,MG_FD_SD44_20200219_071500-2,54,Spectrogram 1,1,235.1780081,235.4535085,2495.575,1858.407,2156.25,2.269,2156.250;2062.500;2062.500;1968.750;1968.750;2156.250;2343.750;1875.000;1968.750;2250.000;2250.000;2156.250;2062.500;2156.250;1968.750;1875.000;2437.500;2062.500;2250.000;2250.000;1968.750;2156.250;2156.250;2156.250;2343.750;2156.250;2250.000;2343.750;2156.250;2250.000;1875.000;2062.500;2250.000;2250.000;1875.000;2250.000;2156.250;2343.750;2343.750;1875.000;1968.750;2343.750;1875.000;2156.250;2250.000;2250.000;2156.250;2156.250;2343.750;2250.000;2250.000,2437.5,1875,1875,2437.5,562.5,2156.25,Contact,2,1,C,G,FALSE,71500,20200219,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,07:15,07:00,07:15,0.275500337
2551,MG_FD_SD44_20200219_071500-2,50,Spectrogram 1,1,230.3925625,230.4848533,2768.503,1977.502,2343.75,2.24,2718.750;2062.500;2343.750;2718.750;2250.000;2343.750;2343.750;2343.750;2250.000;2343.750;2437.500;2437.500;2343.750;2250.000;2343.750;2250.000,2718.75,2062.5,2156.25,2625,468.75,2250,Song,1,1,C,G,FALSE,71500,20200219,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,07:15,07:00,07:15,0.092290796
2552,MG_FD_SD44_20200219_071500-2,52,Spectrogram 1,1,230.5282843,230.7237236,3955.004,2373.002,3093.75,3.242,2906.250;3281.250;3000.000;3562.500;3656.250;2906.250;3281.250;3093.750;3562.500;3562.500;3093.750;2906.250;2718.750;3562.500;2906.250;2531.250;3187.500;2812.500;2906.250;2812.500;3562.500;2906.250;3000.000;3375.000;2718.750;3281.250;3093.750;3000.000;2906.250;2437.500;3093.750;3281.250;2906.250;2718.750;3281.250,3656.25,2437.5,2531.25,3656.25,1125,2906.25,Song,1,2,C,G,FALSE,71500,20200219,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,07:15,07:00,07:15,0.195439333
2553,MG_FD_SD44_20200219_071500-2,53,Spectrogram 1,1,230.664006,230.9028763,2444.912,1653.911,1968.75,2.424,2156.250;2156.250;2156.250;1968.750;1968.750;1875.000;1968.750;1968.750;1781.250;1781.250;1875.000;1968.750;1968.750;1968.750;1968.750;2156.250;2343.750;2250.000;1968.750;1968.750;1875.000;1875.000;1875.000;1875.000;2062.500;1968.750;2062.500;1875.000;1875.000;1968.750;2062.500;1875.000;1875.000;1968.750;1968.750;2062.500;2156.250;2156.250;1875.000;2343.750;1687.500;2156.250;1687.500;2250.000,2343.75,1687.5,1781.25,2343.75,562.5,1875,Song,1,3,C,G,FALSE,71500,20200219,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,07:15,07:00,07:15,0.238870295
2554,MG_FD_SD44_20200220_080000-2,69,Spectrogram 1,1,317.9512462,318.2267466,3330.612,2546.939,2906.25,2.349,3093.750;3093.750;3093.750;2906.250;2812.500;2906.250;2906.250;2812.500;2812.500;2812.500;2812.500;2718.750;2812.500;2906.250;3187.500;3093.750;2812.500;2718.750;2718.750;2812.500;2812.500;3000.000;3000.000;2812.500;2906.250;2812.500;2906.250;2625.000;2812.500;3000.000;2812.500;2906.250;3000.000;2906.250;3000.000;2812.500;2718.750;2812.500;2812.500;2906.250;2812.500;2906.250;2812.500;2812.500;3000.000;3093.750;2812.500;2812.500;2812.500;3000.000;3000.000,3187.5,2625,2718.75,3187.5,468.75,3093.75,Contact,1,1,C,G,FALSE,80000,20200220,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,08:00,08:00,08:00,0.2755004
2555,MG_FD_SD44_20200220_080000-2,70,Spectrogram 1,1,319.0667193,319.3194869,3085.714,2497.959,2812.5,1.892,3000.000;2906.250;2906.250;2906.250;2906.250;2812.500;2812.500;2812.500;2812.500;2531.250;2812.500;2812.500;2812.500;2812.500;2718.750;2812.500;2906.250;2812.500;2718.750;3000.000;2906.250;2718.750;2812.500;2812.500;2718.750;2812.500;2812.500;2812.500;2718.750;2812.500;2812.500;2718.750;2812.500;2812.500;2906.250;2718.750;2812.500;2812.500;2812.500;3000.000;2812.500;2812.500;2906.250;2812.500;2906.250;2812.500,3000,2531.25,2625,3000,375,2812.5,Contact,2,1,C,G,FALSE,80000,20200220,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,08:00,08:00,08:00,0.2527676
2556,MG_FD_SD44_20200220_080000-2,71,Spectrogram 1,1,319.7695924,319.9515207,3232.653,2546.939,2812.5,2.094,3093.750;3000.000;2906.250;2718.750;3000.000;2812.500;2812.500;2718.750;2718.750;2812.500;2812.500;2812.500;2812.500;2812.500;2812.500;3000.000;3000.000;3000.000;3000.000;2812.500;2906.250;2906.250;2718.750;2812.500;2718.750;2906.250;2812.500;2718.750;2812.500;2812.500;2812.500;2812.500;3000.000,3093.75,2718.75,2718.75,3093.75,375,2812.5,Contact,3,1,C,G,FALSE,80000,20200220,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,08:00,08:00,08:00,0.1819283
2557,MG_FD_SD44_20200220_080000-5,73,Spectrogram 1,1,322.9752035,323.290078,3240.906,2268.634,2812.5,2.422,2531.250;2531.250;3093.750;2906.250;2812.500;2718.750;2718.750;2718.750;2718.750;2812.500;2718.750;2906.250;2906.250;2531.250;2718.750;2718.750;2718.750;2718.750;2812.500;2812.500;2718.750;2531.250;2718.750;2718.750;2531.250;2812.500;2718.750;2812.500;2718.750;2812.500;2812.500;2718.750;2812.500;2812.500;2812.500;2812.500;2718.750;2718.750;2906.250;2812.500;2718.750;2718.750;2812.500;2718.750;2718.750;2718.750;2812.500;2812.500;2812.500;2812.500;3187.500;2906.250;2812.500;2906.250;2906.250;2531.250;2812.500;2718.750,3187.5,2531.25,2531.25,3093.75,562.5,2718.75,Song,1,1,C,G,FALSE,80000,20200220,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,08:00,08:00,08:00,0.314874479
2558,MG_FD_SD44_20200220_080000-5,74,Spectrogram 1,1,323.3172223,323.6700989,3093.592,1532.065,2156.25,3.149,2343.750;1875.000;2250.000;2062.500;2156.250;2156.250;1968.750;2062.500;2062.500;2062.500;2156.250;2062.500;2250.000;1875.000;2250.000;2250.000;2250.000;1781.250;1875.000;2062.500;1875.000;2062.500;1968.750;2062.500;1875.000;2625.000;2250.000;2250.000;2062.500;2343.750;2062.500;3000.000;2625.000;2156.250;2343.750;2156.250;2062.500;2625.000;2906.250;2343.750;2531.250;3000.000;2531.250;2250.000;1875.000;1781.250;2906.250;2906.250;2906.250;2437.500;3000.000;2625.000;3000.000;2437.500;2250.000;2343.750;2250.000;2250.000;2812.500;2718.750;1968.750;2343.750;2812.500;2812.500;2156.250;1968.750,3000,1781.25,1781.25,2906.25,1125,2062.5,Song,1,2,C,G,FALSE,80000,20200220,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,08:00,08:00,08:00,0.352876572
2559,MG_FD_SD44_20200221_062500-1,76,Spectrogram 1,1,338.4048884,338.5650401,2946.278,1502.602,2625,2.426,2250.000;2250.000;2250.000;2343.750;2437.500;2531.250;2625.000;2625.000;2625.000;2531.250;2625.000;2625.000;2625.000;2625.000;2625.000;2531.250;2625.000;2625.000;2531.250;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2531.250;2531.250;2625.000;2625.000,2625,2250,2156.25,2718.75,562.5,2625,Song,1,1,C,G,FALSE,62500,20200221,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,06:15,06:00,06:25,0.160151675
2560,MG_FD_SD44_20200221_062500-1,77,Spectrogram 1,1,338.632901,338.9477755,3064.129,1561.527,2250,2.986,2437.500;2531.250;2531.250;2531.250;2718.750;2718.750;2437.500;2156.250;2156.250;1968.750;1875.000;1781.250;1781.250;1781.250;2250.000;2250.000;2156.250;2156.250;2156.250;2250.000;1781.250;1781.250;1875.000;1875.000;1875.000;1875.000;1875.000;1875.000;2625.000;2250.000;1781.250;2625.000;1781.250;2062.500;1875.000;2250.000;2250.000;2156.250;2250.000;2437.500;2156.250;2250.000;2625.000;1875.000;2156.250;2250.000;2156.250;2250.000;1875.000;2250.000;1687.500;1875.000;1875.000;1687.500;1781.250;1781.250;1875.000;1687.500,2718.75,1687.5,1781.25,2718.75,937.5,2250,Song,1,2,C,G,FALSE,62500,20200221,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,06:15,06:00,06:25,0.31487448
2561,MG_FD_SD44_20200222_082500-2,55,Spectrogram 1,1,253.8848538,254.0205755,3092.094,2049.411,2437.5,2.592,2812.500;2156.250;2437.500;2156.250;2437.500;2437.500;2531.250;2343.750;2343.750;2437.500;2531.250;2437.500;2437.500;2437.500;2156.250;2437.500;2531.250;2437.500;2531.250;2250.000;2437.500;2718.750;2343.750;2437.500,2812.5,2156.25,2156.25,2812.5,656.25,2343.75,Song,1,1,C,G,FALSE,82500,20200222,Restored_FD,Manegaon_FV,MG_FD_3,2020,Winter_2020,Restored,Restored,08:15,08:00,08:25,0.135721759
2562,MG_FD_SD44_20200222_082500-2,57,Spectrogram 1,1,254.1020086,254.2160149,2624.684,1366.274,1781.25,2.876,1968.750;1968.750;1875.000;1875.000;1781.250;1500.000;1781.250;1875.000;1593.750;1687.500;1781.250;1593.750;2156.250;1875.000;2062.500;1875.000;1781.250;1781.250;1687.500;1875.000,2156.25,1500,1500,2437.5,937.5,1781.25,Song,1,2,C,G,FALSE,82500,20200222,Restored_FD,Manegaon_FV,MG_FD_3,2020,Winter_2020,Restored,Restored,08:15,08:00,08:25,0.114006277
2563,MG_FD_SD44_20200222_082500-2,58,Spectrogram 1,1,254.2323015,254.3625944,2624.684,1294.365,1781.25,2.861,1406.250;2250.000;2250.000;2156.250;1687.500;1781.250;1781.250;1875.000;1687.500;1875.000;1593.750;1593.750;1875.000;1781.250;1687.500;1687.500;1593.750;1687.500;1781.250;1593.750;1593.750;1781.250;1687.500,2250,1406.25,1500,2343.75,843.75,2250,Song,1,3,C,G,FALSE,82500,20200222,Restored_FD,Manegaon_FV,MG_FD_3,2020,Winter_2020,Restored,Restored,08:15,08:00,08:25,0.130292888
2564,MG_FD_SD44_20200223_061000-3,61,Spectrogram 1,1,263.6748757,263.9626058,3092.094,1797.729,2343.75,2.79,2906.250;2625.000;3000.000;2812.500;2812.500;3000.000;3000.000;2906.250;2812.500;2812.500;2812.500;2718.750;2906.250;2812.500;2531.250;2906.250;2718.750;2437.500;2437.500;2437.500;2437.500;2343.750;2250.000;2250.000;2156.250;2156.250;2156.250;2156.250;2156.250;2250.000;2343.750;2250.000;2343.750;2250.000;2156.250;2156.250;2250.000;2250.000;2156.250;3000.000;2062.500;2343.750;1968.750;2343.750;2156.250;2156.250;2343.750;2156.250;2812.500;2437.500;1968.750;2250.000,3000,1968.75,1968.75,3000,1031.25,2437.5,Song,1,2,C,G,FALSE,61000,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,06:00,06:00,06:10,0.287730128
2565,MG_FD_SD44_20200223_061000-3,59,Spectrogram 1,1,263.4794363,263.6314447,3128.049,2085.366,2812.5,2.464,2531.250;2625.000;2625.000;2718.750;2625.000;2625.000;2625.000;2906.250;2906.250;2906.250;2906.250;2812.500;2625.000;3000.000;2718.750;2812.500;2718.750;2718.750;2812.500;2625.000;2625.000;2812.500;2812.500;2812.500;2812.500;2906.250;2812.500,3000,2531.25,2437.5,3000,562.5,2906.25,Song,1,1,C,G,FALSE,61000,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,06:00,06:00,06:10,0.152008369
2566,MG_FD_SD44_20200223_061000-3,64,Spectrogram 1,1,268.0363242,268.1829037,2768.503,1761.775,2250,2.852,2531.250;2437.500;2437.500;2437.500;2531.250;2437.500;2343.750;2437.500;2437.500;2531.250;2250.000;2343.750;2437.500;1781.250;2343.750;2250.000;2625.000;2250.000;2250.000;2250.000;2250.000;2156.250;2062.500;2718.750;2250.000;2250.000;1781.250,2718.75,1781.25,1781.25,2625,843.75,2343.75,Song,2,2,C,G,FALSE,61000,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,06:00,06:00,06:10,0.146579499
2567,MG_FD_SD44_20200223_061000-3,63,Spectrogram 1,1,267.748594,268.0037509,3164.003,2049.411,2718.75,2.553,2437.500;2531.250;2531.250;2531.250;2718.750;2718.750;2906.250;2812.500;2812.500;2906.250;3000.000;2812.500;2718.750;2718.750;2531.250;2718.750;2812.500;2812.500;2812.500;2812.500;2718.750;2812.500;2812.500;2812.500;2906.250;2812.500;2812.500;2718.750;2906.250;2812.500;2531.250;2812.500;2812.500;2906.250;2250.000;2906.250;2718.750;2906.250;3000.000;2906.250;2718.750;2906.250;2812.500;2812.500;2812.500;2531.250;2718.750,3000,2250,2437.5,3000,562.5,2531.25,Song,2,1,C,G,FALSE,61000,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2021,Winter_2021,Restored,Restored,06:00,06:00,06:10,0.255156906
2568,MG_FD_SD44_20200223_072500-2,68,Spectrogram 1,1,275.9037721,276.0666382,2480.866,1042.683,1781.25,2.861,2437.500;1875.000;2062.500;2062.500;2250.000;2156.250;2062.500;2062.500;1968.750;1781.250;1781.250;1687.500;1593.750;1593.750;1593.750;1500.000;1406.250;1312.500;1312.500;1781.250;1218.750;1593.750;1781.250;1781.250;1593.750;1781.250;2250.000;2062.500;1687.500;1875.000,2437.5,1218.75,1312.5,2250,937.5,1781.25,Song,1,3,C,G,FALSE,72500,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2020,Winter_2020,Restored,Restored,07:15,07:00,07:25,0.162866111
2569,MG_FD_SD44_20200223_072500-2,67,Spectrogram 1,1,275.659473,275.8331968,2660.639,1546.047,2156.25,2.545,2250.000;2343.750;2343.750;2343.750;2343.750;2343.750;2156.250;2062.500;2062.500;1968.750;2156.250;1875.000;1875.000;2062.500;2062.500;2156.250;2156.250;2156.250;2250.000;2156.250;2156.250;2156.250;2250.000;2250.000;2156.250;2062.500;2250.000;2062.500;1875.000;2156.250;2062.500,2343.75,1875,1781.25,2343.75,562.5,2156.25,Song,1,2,C,G,FALSE,72500,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2020,Winter_2020,Restored,Restored,07:15,07:00,07:25,0.173723851
2570,MG_FD_SD44_20200223_072500-2,66,Spectrogram 1,1,275.447747,275.5888977,2732.548,1797.729,2343.75,2.306,2437.500;2250.000;2250.000;2250.000;2250.000;2531.250;2343.750;2343.750;2437.500;2250.000;2437.500;2437.500;2343.750;2343.750;2343.750;2250.000;2437.500;2250.000;2156.250;2437.500;2250.000;2156.250;2343.750;2343.750;2250.000,2531.25,2156.25,2156.25,2531.25,375,2250,Song,1,1,C,G,FALSE,72500,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2020,Winter_2020,Restored,Restored,07:15,07:00,07:25,0.141150629
2571,MG_FD_SD44_20200223_073500-6,69,Spectrogram 1,1,280.7623484,280.9197856,2660.639,1510.092,2062.5,2.775,1781.250;1781.250;1687.500;1781.250;2156.250;1687.500;2156.250;1781.250;1781.250;1687.500;1687.500;1593.750;1593.750;2250.000;2250.000;2437.500;2531.250;2343.750;2437.500;2343.750;2250.000;1687.500;2437.500;2156.250;1687.500;2531.250;1687.500;1687.500;1781.250,2531.25,1593.75,1593.75,2531.25,937.5,1781.25,Song,1,1,C,G,TRUE,73500,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2020,Winter_2020,Restored,Restored,07:30,07:30,07:35,0.15743724
2572,MG_FD_SD44_20200223_073500-6,72,Spectrogram 1,1,282.1141371,282.24443,2768.503,1797.729,2250,2.369,2437.500;2437.500;2531.250;2250.000;2156.250;2156.250;2156.250;2250.000;2250.000;2156.250;2343.750;2250.000;2156.250;2250.000;2156.250;2250.000;2250.000;2250.000;1875.000;2250.000;2156.250;2156.250;2156.250,2531.25,1875,2062.5,2531.25,468.75,2250,Song,2,1,C,G,TRUE,73500,20200223,Restored_FD,Manegaon_FV,MG_FD_3,2020,Winter_2020,Restored,Restored,07:30,07:30,07:35,0.130292888
