X,Site code,Site_Name,Site type,Obs_Name,Song_Type,Obs_Code,Date,Season,Time_15,Time_30,Time_5,Total trees,Simpson index (All trees),Lantana density,% Farms (in 3 km buffer),% Forest (in 3 km buffer),Total population (in 3 km buffer)
316,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,21,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
317,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,9,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
318,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_061000-5,Alarm/Distress,1,20200210,Winter_2020,06:00,06:00,06:10,3,0.444444444,5,0.213152548,0.109872407,17779
319,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,11,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
320,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,12,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
321,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_061000-5,Alarm/Distress,2,20200210,Winter_2020,06:00,06:00,06:10,3,0.444444444,5,0.213152548,0.109872407,17779
322,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_072000-1,Song,1,20200210,Winter_2020,07:15,07:00,07:20,3,0.444444444,5,0.213152548,0.109872407,17779
323,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200211_064000-5,Song,1,20200211,Winter_2020,06:30,06:30,06:40,3,0.444444444,5,0.213152548,0.109872407,17779
324,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_055500-3,Song,1,20200213,Winter_2020,05:45,05:30,05:55,3,0.444444444,5,0.213152548,0.109872407,17779
325,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_055500-4,Contact,1,20200213,Winter_2020,05:45,05:30,05:55,3,0.444444444,5,0.213152548,0.109872407,17779
326,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_055500-4,Contact,2,20200213,Winter_2020,05:45,05:30,05:55,3,0.444444444,5,0.213152548,0.109872407,17779
327,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_060000-2,Song,1,20200213,Winter_2020,06:00,06:00,06:00,3,0.444444444,5,0.213152548,0.109872407,17779
328,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_060000-3,Song,1,20200213,Winter_2020,06:00,06:00,06:00,3,0.444444444,5,0.213152548,0.109872407,17779
329,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_060000-3,Song,2,20200213,Winter_2020,06:00,06:00,06:00,3,0.444444444,5,0.213152548,0.109872407,17779
330,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_061000-5,Alarm/Distress,3,20200210,Winter_2020,06:00,06:00,06:10,3,0.444444444,5,0.213152548,0.109872407,17779
331,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_061000-5,Alarm/Distress,4,20200210,Winter_2020,06:00,06:00,06:10,3,0.444444444,5,0.213152548,0.109872407,17779
332,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_060500-4,Song,1,20200213,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
333,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_060500-4,Contact,2,20200213,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
334,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_060500-4,Song,3,20200213,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
335,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200214_060000-2,Song,2,20200214,Winter_2020,06:00,06:00,06:00,3,0.444444444,5,0.213152548,0.109872407,17779
336,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200214_060000-2,Song,1,20200214,Winter_2020,06:00,06:00,06:00,3,0.444444444,5,0.213152548,0.109872407,17779
337,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200214_085500-6,Contact,1,20200214,Winter_2020,08:45,08:30,08:55,3,0.444444444,5,0.213152548,0.109872407,17779
338,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,4,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
339,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,1,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
340,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,6,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
341,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,7,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
342,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,8,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
343,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,5,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
344,BR_1,Barkheda,Unrestored,BR1_SD43_20201228_070500-1,Contact,7,20201228,Winter_2021,07:00,07:00,07:05,3,0.444444444,5,0.213152548,0.109872407,17779
345,BR_1,Barkheda,Unrestored,BR1_SD43_20201226_064000-3,Contact,2,20201226,Winter_2021,06:30,06:30,06:40,3,0.444444444,5,0.213152548,0.109872407,17779
346,BR_1,Barkheda,Unrestored,BR1_SD43_20201226_064000-3,Contact,6,20201226,Winter_2021,06:30,06:30,06:40,3,0.444444444,5,0.213152548,0.109872407,17779
347,BR_1,Barkheda,Unrestored,BR1_SD43_20201226_064000-3,Contact,3,20201226,Winter_2021,06:30,06:30,06:40,3,0.444444444,5,0.213152548,0.109872407,17779
348,BR_1,Barkheda,Unrestored,BR1_SD43_20201226_064000-3,Contact,1,20201226,Winter_2021,06:30,06:30,06:40,3,0.444444444,5,0.213152548,0.109872407,17779
349,BR_1,Barkheda,Unrestored,BR1_SD43_20201226_064000-3,Contact,5,20201226,Winter_2021,06:30,06:30,06:40,3,0.444444444,5,0.213152548,0.109872407,17779
350,BR_1,Barkheda,Unrestored,BR1_SD43_20201226_064000-3,Contact,4,20201226,Winter_2021,06:30,06:30,06:40,3,0.444444444,5,0.213152548,0.109872407,17779
351,BR_1,Barkheda,Unrestored,BR1_SD43_20201226_064000-6,Song,1,20201226,Winter_2021,06:30,06:30,06:40,3,0.444444444,5,0.213152548,0.109872407,17779
352,BR_1,Barkheda,Unrestored,BR1_SD43_20201228_070500-1,Contact,2,20201228,Winter_2021,07:00,07:00,07:05,3,0.444444444,5,0.213152548,0.109872407,17779
353,BR_1,Barkheda,Unrestored,BR1_SD43_20201228_070500-1,Contact,4,20201228,Winter_2021,07:00,07:00,07:05,3,0.444444444,5,0.213152548,0.109872407,17779
354,BR_1,Barkheda,Unrestored,BR1_SD43_20201228_070500-1,Contact,1,20201228,Winter_2021,07:00,07:00,07:05,3,0.444444444,5,0.213152548,0.109872407,17779
355,BR_1,Barkheda,Unrestored,BR1_SD43_20201228_070500-1,Contact,5,20201228,Winter_2021,07:00,07:00,07:05,3,0.444444444,5,0.213152548,0.109872407,17779
356,BR_1,Barkheda,Unrestored,BR1_SD43_20201228_070500-1,Contact,3,20201228,Winter_2021,07:00,07:00,07:05,3,0.444444444,5,0.213152548,0.109872407,17779
357,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_060500-2,Song,2,20200213,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
358,BR_1,Barkheda,Unrestored,BR1_SD43_20201228_070500-1,Contact,6,20201228,Winter_2021,07:00,07:00,07:05,3,0.444444444,5,0.213152548,0.109872407,17779
359,BR_1,Barkheda,Unrestored,BR1_SD43_20201230_071500-1,Song,1,20201230,Winter_2021,07:15,07:00,07:15,3,0.444444444,5,0.213152548,0.109872407,17779
360,BR_1,Barkheda,Unrestored,BR1_SD43_20210102_065000-5,Contact,1,20210102,Winter_2021,06:45,06:30,06:50,3,0.444444444,5,0.213152548,0.109872407,17779
361,BR_1,Barkheda,Unrestored,BR1_SD43_20210102_065000-5,Contact,3,20210102,Winter_2021,06:45,06:30,06:50,3,0.444444444,5,0.213152548,0.109872407,17779
362,BR_1,Barkheda,Unrestored,BR1_SD43_20210102_065000-5,Contact,5,20210102,Winter_2021,06:45,06:30,06:50,3,0.444444444,5,0.213152548,0.109872407,17779
363,BR_1,Barkheda,Unrestored,BR1_SD43_20210102_065000-5,Contact,2,20210102,Winter_2021,06:45,06:30,06:50,3,0.444444444,5,0.213152548,0.109872407,17779
364,BR_1,Barkheda,Unrestored,BR1_SD43_20210102_065000-5,Contact,4,20210102,Winter_2021,06:45,06:30,06:50,3,0.444444444,5,0.213152548,0.109872407,17779
365,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200209_092000-6,Song,2,20200209,Winter_2020,09:15,09:00,09:20,3,0.444444444,5,0.213152548,0.109872407,17779
366,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200209_092000-6,Song,1,20200209,Winter_2020,09:15,09:00,09:20,3,0.444444444,5,0.213152548,0.109872407,17779
367,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200213_060500-2,Song,1,20200213,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
368,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200209_061500-3,Song,1,20200209,Winter_2020,06:15,06:00,06:15,3,0.444444444,5,0.213152548,0.109872407,17779
369,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,3,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
370,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200209_094000-5,Song,1,20200209,Winter_2020,09:30,09:30,09:40,3,0.444444444,5,0.213152548,0.109872407,17779
371,BR_1,Barkheda,Unrestored,BR_SD26_SD26_20200210_060500-5,Alarm/Distress,2,20200210,Winter_2020,06:00,06:00,06:05,3,0.444444444,5,0.213152548,0.109872407,17779
372,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_072500-4,Contact,4,20200126,Winter_2020,07:15,07:00,07:25,19,0.27700831,5,0.238014116,0.112691433,15492
373,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_064000-2,Contact,4,20200126,Winter_2020,06:30,06:30,06:40,19,0.27700831,5,0.238014116,0.112691433,15492
374,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_064000-2,Contact,2,20200126,Winter_2020,06:30,06:30,06:40,19,0.27700831,5,0.238014116,0.112691433,15492
375,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_064000-2,Contact,3,20200126,Winter_2020,06:30,06:30,06:40,19,0.27700831,5,0.238014116,0.112691433,15492
376,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_064000-2,Contact,5,20200126,Winter_2020,06:30,06:30,06:40,19,0.27700831,5,0.238014116,0.112691433,15492
377,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_064000-2,Contact,1,20200126,Winter_2020,06:30,06:30,06:40,19,0.27700831,5,0.238014116,0.112691433,15492
378,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_072500-4,Contact,3,20200126,Winter_2020,07:15,07:00,07:25,19,0.27700831,5,0.238014116,0.112691433,15492
379,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200202_083500-3,Contact,5,20200202,Winter_2020,08:30,08:30,08:35,19,0.27700831,5,0.238014116,0.112691433,15492
380,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_072500-4,Contact,5,20200126,Winter_2020,07:15,07:00,07:25,19,0.27700831,5,0.238014116,0.112691433,15492
381,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_072500-4,Contact,6,20200126,Winter_2020,07:15,07:00,07:25,19,0.27700831,5,0.238014116,0.112691433,15492
382,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_072500-4,Song,7,20200126,Winter_2020,07:15,07:00,07:25,19,0.27700831,5,0.238014116,0.112691433,15492
383,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_072500-4,Contact,1,20200126,Winter_2020,07:15,07:00,07:25,19,0.27700831,5,0.238014116,0.112691433,15492
384,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_072500-4,Contact,2,20200126,Winter_2020,07:15,07:00,07:25,19,0.27700831,5,0.238014116,0.112691433,15492
385,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_072500-4,Contact,8,20200126,Winter_2020,07:15,07:00,07:25,19,0.27700831,5,0.238014116,0.112691433,15492
386,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_073000-3,Song,1,20200126,Winter_2020,07:30,07:30,07:30,19,0.27700831,5,0.238014116,0.112691433,15492
387,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200126_082000-3,Contact,1,20200126,Winter_2020,08:15,08:00,08:20,19,0.27700831,5,0.238014116,0.112691433,15492
388,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200128_073500-3,Song,2,20200128,Winter_2020,07:30,07:30,07:35,19,0.27700831,5,0.238014116,0.112691433,15492
389,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200128_073500-3,Song,3,20200128,Winter_2020,07:30,07:30,07:35,19,0.27700831,5,0.238014116,0.112691433,15492
390,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200128_073500-3,Song,1,20200128,Winter_2020,07:30,07:30,07:35,19,0.27700831,5,0.238014116,0.112691433,15492
391,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200128_073500-3,Song,4,20200128,Winter_2020,07:30,07:30,07:35,19,0.27700831,5,0.238014116,0.112691433,15492
392,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200128_093000-4,Contact,1,20200128,Winter_2020,09:30,09:30,09:30,19,0.27700831,5,0.238014116,0.112691433,15492
393,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200128_093000-4,Contact,3,20200128,Winter_2020,09:30,09:30,09:30,19,0.27700831,5,0.238014116,0.112691433,15492
394,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200128_093000-4,Contact,2,20200128,Winter_2020,09:30,09:30,09:30,19,0.27700831,5,0.238014116,0.112691433,15492
395,BR_2,Barkheda,Unrestored,BR2_SD56_20210104_071000-3,Song,2,20210104,Winter_2021,07:00,07:00,07:10,19,0.27700831,5,0.238014116,0.112691433,15492
396,BR_2,Barkheda,Unrestored,BR2_SD56_20210104_071000-3,Song,3,20210104,Winter_2021,07:00,07:00,07:10,19,0.27700831,5,0.238014116,0.112691433,15492
397,BR_2,Barkheda,Unrestored,BR2_SD56_20210105_074000-2,Contact,1,20210105,Winter_2021,07:30,07:30,07:40,19,0.27700831,5,0.238014116,0.112691433,15492
398,BR_2,Barkheda,Unrestored,BR2_SD56_20210105_074000-2,Contact,2,20210105,Winter_2021,07:30,07:30,07:40,19,0.27700831,5,0.238014116,0.112691433,15492
399,BR_2,Barkheda,Unrestored,BR2_SD56_20210105_074000-2,Contact,3,20210105,Winter_2021,07:30,07:30,07:40,19,0.27700831,5,0.238014116,0.112691433,15492
400,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200129_074500-2,Song,1,20200129,Winter_2020,07:45,07:30,07:45,19,0.27700831,5,0.238014116,0.112691433,15492
401,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200129_080000-1,Song,1,20200129,Winter_2020,08:00,08:00,08:00,19,0.27700831,5,0.238014116,0.112691433,15492
402,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200202_083500-3,Contact,2,20200202,Winter_2020,08:30,08:30,08:35,19,0.27700831,5,0.238014116,0.112691433,15492
403,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200202_083500-3,Contact,3,20200202,Winter_2020,08:30,08:30,08:35,19,0.27700831,5,0.238014116,0.112691433,15492
404,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200202_083500-3,Contact,4,20200202,Winter_2020,08:30,08:30,08:35,19,0.27700831,5,0.238014116,0.112691433,15492
405,BR_2,Barkheda,Unrestored,BR_SD46_SD46_20200202_083500-3,Contact,1,20200202,Winter_2020,08:30,08:30,08:35,19,0.27700831,5,0.238014116,0.112691433,15492
406,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_061500-2,Song,1,20200222,Winter_2020,06:15,06:00,06:15,26,0.766272189,2,0.018253773,0.651076996,2608
407,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_062000-2,Contact,1,20200222,Winter_2020,06:15,06:00,06:20,26,0.766272189,2,0.018253773,0.651076996,2608
408,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_062000-2,Song,6,20200222,Winter_2020,06:15,06:00,06:20,26,0.766272189,2,0.018253773,0.651076996,2608
409,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_062000-3,Song,1,20200222,Winter_2020,06:15,06:00,06:20,26,0.766272189,2,0.018253773,0.651076996,2608
410,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_062000-4,Song,1,20200222,Winter_2020,06:15,06:00,06:20,26,0.766272189,2,0.018253773,0.651076996,2608
411,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_062000-4,Song,2,20200222,Winter_2020,06:15,06:00,06:20,26,0.766272189,2,0.018253773,0.651076996,2608
412,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_064500-2,Song,1,20200222,Winter_2020,06:45,06:30,06:45,26,0.766272189,2,0.018253773,0.651076996,2608
413,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_080500-6,Song,1,20200222,Winter_2020,08:00,08:00,08:05,26,0.766272189,2,0.018253773,0.651076996,2608
414,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_080500-6,Song,2,20200222,Winter_2020,08:00,08:00,08:05,26,0.766272189,2,0.018253773,0.651076996,2608
415,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200222_080500-6,Song,1,20200222,Winter_2020,08:00,08:00,08:05,26,0.766272189,2,0.018253773,0.651076996,2608
416,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200223_072500-2,Song,1,20200223,Winter_2020,07:15,07:00,07:25,26,0.766272189,2,0.018253773,0.651076996,2608
417,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_061000-3,Contact,2,20200224,Winter_2020,06:00,06:00,06:10,26,0.766272189,2,0.018253773,0.651076996,2608
418,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_061000-3,Contact,1,20200224,Winter_2020,06:00,06:00,06:10,26,0.766272189,2,0.018253773,0.651076996,2608
419,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_061000-5,Contact,1,20200224,Winter_2020,06:00,06:00,06:10,26,0.766272189,2,0.018253773,0.651076996,2608
420,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_073500-5,Song,1,20200224,Winter_2020,07:30,07:30,07:35,26,0.766272189,2,0.018253773,0.651076996,2608
421,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_073500-5,Song,2,20200224,Winter_2020,07:30,07:30,07:35,26,0.766272189,2,0.018253773,0.651076996,2608
422,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_080500-1,Song,1,20200224,Winter_2020,08:00,08:00,08:05,26,0.766272189,2,0.018253773,0.651076996,2608
423,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_080500-1,Alarm/Distress,2,20200224,Winter_2020,08:00,08:00,08:05,26,0.766272189,2,0.018253773,0.651076996,2608
424,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_080500-3,Song,2,20200224,Winter_2020,08:00,08:00,08:05,26,0.766272189,2,0.018253773,0.651076996,2608
425,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200224_080500-3,Song,1,20200224,Winter_2020,08:00,08:00,08:05,26,0.766272189,2,0.018253773,0.651076996,2608
426,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200225_060000-6,Song,1,20200225,Winter_2020,06:00,06:00,06:00,26,0.766272189,2,0.018253773,0.651076996,2608
427,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200225_060500-1,Song,1,20200225,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
428,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200225_060500-4,Song,2,20200225,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
429,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200225_060500-4,Song,6,20200225,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
430,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200225_060500-4,Song,8,20200225,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
431,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200225_060500-4,Song,4,20200225,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
432,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200226_071000-1,Song,1,20200226,Winter_2020,07:00,07:00,07:10,26,0.766272189,2,0.018253773,0.651076996,2608
433,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200226_071000-3,Song,1,20200226,Winter_2020,07:00,07:00,07:10,26,0.766272189,2,0.018253773,0.651076996,2608
434,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200226_071000-3,Song,2,20200226,Winter_2020,07:00,07:00,07:10,26,0.766272189,2,0.018253773,0.651076996,2608
435,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200226_081500-6,Song,2,20200226,Winter_2020,08:15,08:00,08:15,26,0.766272189,2,0.018253773,0.651076996,2608
436,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200227_064000-1,Song,1,20200227,Winter_2020,06:30,06:30,06:40,26,0.766272189,2,0.018253773,0.651076996,2608
437,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200227_064000-1,Song,2,20200227,Winter_2020,06:30,06:30,06:40,26,0.766272189,2,0.018253773,0.651076996,2608
438,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200227_064000-1,Song,3,20200227,Winter_2020,06:30,06:30,06:40,26,0.766272189,2,0.018253773,0.651076996,2608
439,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_060500-1,Song,2,20200228,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
440,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_060500-1,Song,3,20200228,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
441,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_060500-1,Song,4,20200228,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
442,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_060500-2,Song,1,20200228,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
443,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_060500-2,Song,2,20200228,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
444,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_060500-2,Song,3,20200228,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
445,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_060500-2,Song,4,20200228,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
446,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_060500-4,Song,2,20200228,Winter_2020,06:00,06:00,06:05,26,0.766272189,2,0.018253773,0.651076996,2608
447,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-1,Song,1,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
448,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-1,Song,2,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
449,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-2,Song,1,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
450,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-2,Song,2,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
451,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-2,Song,3,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
452,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-2,Song,4,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
453,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-3,Song,1,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
454,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-3,Song,1,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
455,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-3,Song,2,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
456,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-3,Song,3,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
457,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-5,Song,2,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
458,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-5,Song,1,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
459,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_063000-5,Song,3,20200228,Winter_2020,06:30,06:30,06:30,26,0.766272189,2,0.018253773,0.651076996,2608
460,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_070000-1,Song,1,20200228,Winter_2020,07:00,07:00,07:00,26,0.766272189,2,0.018253773,0.651076996,2608
461,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_070000-2,Song,1,20200228,Winter_2020,07:00,07:00,07:00,26,0.766272189,2,0.018253773,0.651076996,2608
462,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_070000-5,Song,1,20200228,Winter_2020,07:00,07:00,07:00,26,0.766272189,2,0.018253773,0.651076996,2608
463,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_070000-5,Song,2,20200228,Winter_2020,07:00,07:00,07:00,26,0.766272189,2,0.018253773,0.651076996,2608
464,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_070000-5,Song,3,20200228,Winter_2020,07:00,07:00,07:00,26,0.766272189,2,0.018253773,0.651076996,2608
465,BT_2,Batwar_Benchmark,LLD,BT_SD40_20200228_070000-5,Song,4,20200228,Winter_2020,07:00,07:00,07:00,26,0.766272189,2,0.018253773,0.651076996,2608
